image_path,person_id,category,reason,blur_score,face_count,action
datasets/raw\actors\ranbir_kapoor\7848e6db76.jpg,ranbir_kapoor,actors,no_face,361.3,0,move
datasets/raw\actors\ranbir_kapoor\7c3bdf8a52.jpg,ranbir_kapoor,actors,no_face,212.3,0,move
datasets/raw\actors\ranbir_kapoor\7db9f67bfe.jpg,ranbir_kapoor,actors,no_face,297.0,0,move
datasets/raw\actors\ranbir_kapoor\84296c5b12.jpg,ranbir_kapoor,actors,no_face,2119.2,0,move
datasets/raw\actors\ranbir_kapoor\8a50aea18e.jpg,ranbir_kapoor,actors,no_face,1073.3,0,move
datasets/raw\actors\ranbir_kapoor\968eaccadd.jpg,ranbir_kapoor,actors,no_face,1711.0,0,move
datasets/raw\actors\ranbir_kapoor\aa002c230e.jpg,ranbir_kapoor,actors,no_face,265.9,0,move
datasets/raw\actors\ranbir_kapoor\b855d1df29.jpg,ranbir_kapoor,actors,no_face,222.2,0,move
datasets/raw\actors\randeep_hooda\0bb70f48d4.jpg,randeep_hooda,actors,no_face,575.6,0,move
datasets/raw\actors\randeep_hooda\0f8976b6ae.jpg,randeep_hooda,actors,no_face,897.1,0,move
datasets/raw\actors\randeep_hooda\14eb3cc5d3.jpg,randeep_hooda,actors,no_face,516.7,0,move
datasets/raw\actors\randeep_hooda\16cfdce88d.jpg,randeep_hooda,actors,no_face,8244.6,0,move
datasets/raw\actors\randeep_hooda\1b53948c5e.jpg,randeep_hooda,actors,no_face,1809.8,0,move
datasets/raw\actors\randeep_hooda\1c9275eb1e.jpg,randeep_hooda,actors,no_face,604.2,0,move
datasets/raw\actors\randeep_hooda\1dc134e2d4.jpg,randeep_hooda,actors,no_face,536.9,0,move
datasets/raw\actors\randeep_hooda\1e38f208b4.jpg,randeep_hooda,actors,no_face,59.6,0,move
datasets/raw\actors\randeep_hooda\2ca2b0cfcf.jpg,randeep_hooda,actors,no_face,1230.8,0,move
datasets/raw\actors\randeep_hooda\3b5d439aec.jpg,randeep_hooda,actors,no_face,69.2,0,move
datasets/raw\actors\randeep_hooda\3d4e442f83.jpg,randeep_hooda,actors,no_face,1187.9,0,move
datasets/raw\actors\randeep_hooda\47c5b1d2ae.jpg,randeep_hooda,actors,no_face,523.4,0,move
datasets/raw\actors\randeep_hooda\4de19a47a0.jpg,randeep_hooda,actors,no_face,728.5,0,move
datasets/raw\actors\randeep_hooda\5f6d44992f.jpg,randeep_hooda,actors,no_face,443.8,0,move
datasets/raw\actors\randeep_hooda\74a0d2f31c.jpg,randeep_hooda,actors,no_face,103.8,0,move
datasets/raw\actors\randeep_hooda\7af4564b63.jpg,randeep_hooda,actors,no_face,42.6,0,move
datasets/raw\actors\randeep_hooda\8ed469ca63.jpg,randeep_hooda,actors,no_face,270.3,0,move
datasets/raw\actors\randeep_hooda\9ee7abdede.jpg,randeep_hooda,actors,no_face,94.8,0,move
datasets/raw\actors\ranveer_singh\0189bb62af.jpg,ranveer_singh,actors,no_face,70.6,0,move
datasets/raw\actors\ranveer_singh\09ce8e984a.jpg,ranveer_singh,actors,no_face,910.1,0,move
datasets/raw\actors\ranveer_singh\167eddb5f7.jpg,ranveer_singh,actors,no_face,886.1,0,move
datasets/raw\actors\ranveer_singh\1ce287c696.jpg,ranveer_singh,actors,no_face,407.1,0,move
datasets/raw\actors\ranveer_singh\1dedd4dc39.jpg,ranveer_singh,actors,no_face,1061.0,0,move
datasets/raw\actors\ranveer_singh\2cb9ea72b2.jpg,ranveer_singh,actors,no_face,2066.2,0,move
datasets/raw\actors\ranveer_singh\3657131ba6.jpg,ranveer_singh,actors,no_face,2051.5,0,move
datasets/raw\actors\ranveer_singh\417df13bad.jpg,ranveer_singh,actors,no_face,1105.3,0,move
datasets/raw\actors\ranveer_singh\4b7f2e5793.jpg,ranveer_singh,actors,no_face,589.3,0,move
datasets/raw\actors\ranveer_singh\553540629c.jpg,ranveer_singh,actors,no_face,3169.4,0,move
datasets/raw\actors\ranveer_singh\6f44462778.jpg,ranveer_singh,actors,no_face,180.3,0,move
datasets/raw\actors\ranveer_singh\771d930ac1.jpg,ranveer_singh,actors,no_face,142.6,0,move
datasets/raw\actors\ranveer_singh\7bee42d9c4.jpg,ranveer_singh,actors,no_face,995.9,0,move
datasets/raw\actors\ranveer_singh\7d8b25c1f7.jpg,ranveer_singh,actors,no_face,279.1,0,move
datasets/raw\actors\ranveer_singh\8eccbaa08c.jpg,ranveer_singh,actors,no_face,91.7,0,move
datasets/raw\actors\ranveer_singh\9f5d322c6d.jpg,ranveer_singh,actors,no_face,231.1,0,move
datasets/raw\actors\ranveer_singh\a5ea093dad.jpg,ranveer_singh,actors,no_face,753.2,0,move
datasets/raw\actors\ranvir_shorey\09eaf658f9.jpg,ranvir_shorey,actors,no_face,1094.9,0,move
datasets/raw\actors\ranvir_shorey\0b8103c6c3.jpg,ranvir_shorey,actors,no_face,1986.9,0,move
datasets/raw\actors\ranvir_shorey\11bddb325d.jpg,ranvir_shorey,actors,no_face,263.8,0,move
datasets/raw\actors\ranvir_shorey\145b6557e5.jpg,ranvir_shorey,actors,no_face,234.6,0,move
datasets/raw\actors\ranvir_shorey\22fd5091f2.jpg,ranvir_shorey,actors,no_face,105.7,0,move
datasets/raw\actors\ranvir_shorey\3d07460194.jpg,ranvir_shorey,actors,no_face,3370.2,0,move
datasets/raw\actors\ranvir_shorey\3e86d3ff64.jpg,ranvir_shorey,actors,no_face,1209.9,0,move
datasets/raw\actors\ranvir_shorey\4808cb0196.jpg,ranvir_shorey,actors,no_face,18435.2,0,move
datasets/raw\actors\ranvir_shorey\57a5a60dd1.jpg,ranvir_shorey,actors,no_face,1001.2,0,move
datasets/raw\actors\ranvir_shorey\5d415b9e2a.jpg,ranvir_shorey,actors,no_face,155.7,0,move
datasets/raw\actors\ranvir_shorey\637d16f86e.jpg,ranvir_shorey,actors,no_face,1570.5,0,move
datasets/raw\actors\ranvir_shorey\70c07ecd2d.jpg,ranvir_shorey,actors,no_face,968.4,0,move
datasets/raw\actors\ranvir_shorey\74be0a0912.jpg,ranvir_shorey,actors,no_face,345.6,0,move
datasets/raw\actors\ranvir_shorey\79c2401248.jpg,ranvir_shorey,actors,no_face,776.3,0,move
datasets/raw\actors\ranvir_shorey\7e5d7490a5.jpg,ranvir_shorey,actors,no_face,853.8,0,move
datasets/raw\actors\ranvir_shorey\962a29fee9.jpg,ranvir_shorey,actors,no_face,4057.3,0,move
datasets/raw\actors\ratna_pathak_shah\039c265345.jpg,ratna_pathak_shah,actors,no_face,635.0,0,move
datasets/raw\actors\ratna_pathak_shah\03f9f42bde.jpg,ratna_pathak_shah,actors,no_face,3234.9,0,move
datasets/raw\actors\ratna_pathak_shah\05cdc39dc9.jpg,ratna_pathak_shah,actors,no_face,560.8,0,move
datasets/raw\actors\ratna_pathak_shah\0af912cae5.jpg,ratna_pathak_shah,actors,no_face,205.8,0,move
datasets/raw\actors\ratna_pathak_shah\0f5fd10652.jpg,ratna_pathak_shah,actors,no_face,1161.5,0,move
datasets/raw\actors\ratna_pathak_shah\1ae8b60a1f.jpg,ratna_pathak_shah,actors,no_face,1388.2,0,move
datasets/raw\actors\ratna_pathak_shah\2f0f9b7ea7.jpg,ratna_pathak_shah,actors,no_face,2020.6,0,move
datasets/raw\actors\ratna_pathak_shah\378fff85b9.jpg,ratna_pathak_shah,actors,no_face,2216.4,0,move
datasets/raw\actors\ratna_pathak_shah\50e7186d9f.jpg,ratna_pathak_shah,actors,no_face,278.5,0,move
datasets/raw\actors\ratna_pathak_shah\564d7e2298.jpg,ratna_pathak_shah,actors,no_face,226.4,0,move
datasets/raw\actors\ratna_pathak_shah\63419c8fad.jpg,ratna_pathak_shah,actors,no_face,2353.2,0,move
datasets/raw\actors\ratna_pathak_shah\72d40ff4fd.jpg,ratna_pathak_shah,actors,no_face,549.9,0,move
datasets/raw\actors\ratna_pathak_shah\7b83c8af2c.jpg,ratna_pathak_shah,actors,no_face,1569.8,0,move
datasets/raw\actors\ratna_pathak_shah\879cf4a730.jpg,ratna_pathak_shah,actors,no_face,750.5,0,move
datasets/raw\actors\ratna_pathak_shah\9316d5b324.jpg,ratna_pathak_shah,actors,no_face,15879.5,0,move
datasets/raw\actors\richa_chadha\06efcef7b6.jpg,richa_chadha,actors,no_face,51.5,0,move
datasets/raw\actors\richa_chadha\1158e87a62.jpg,richa_chadha,actors,no_face,533.7,0,move
datasets/raw\actors\richa_chadha\14a8f524d2.jpg,richa_chadha,actors,no_face,568.2,0,move
datasets/raw\actors\richa_chadha\199dad4c71.jpg,richa_chadha,actors,no_face,465.8,0,move
datasets/raw\actors\richa_chadha\1de07b9762.jpg,richa_chadha,actors,no_face,969.4,0,move
datasets/raw\actors\richa_chadha\354f72deb0.jpg,richa_chadha,actors,no_face,164.2,0,move
datasets/raw\actors\richa_chadha\489c385bd2.jpg,richa_chadha,actors,no_face,249.6,0,move
datasets/raw\actors\richa_chadha\4dced58d78.jpg,richa_chadha,actors,no_face,253.6,0,move
datasets/raw\actors\richa_chadha\5b2276d130.jpg,richa_chadha,actors,no_face,2835.2,0,move
datasets/raw\actors\richa_chadha\5e43af7467.jpg,richa_chadha,actors,no_face,428.4,0,move
datasets/raw\actors\richa_chadha\5fb46b90bb.jpg,richa_chadha,actors,no_face,1652.6,0,move
datasets/raw\actors\richa_chadha\6b54d3d00c.jpg,richa_chadha,actors,no_face,974.3,0,move
datasets/raw\actors\richa_chadha\73082b2aed.jpg,richa_chadha,actors,no_face,1319.1,0,move
datasets/raw\actors\richa_chadha\73a1293807.jpg,richa_chadha,actors,no_face,918.8,0,move
datasets/raw\actors\richa_chadha\746d1b11a7.jpg,richa_chadha,actors,no_face,2128.0,0,move
datasets/raw\actors\richa_chadha\7fe7a491aa.jpg,richa_chadha,actors,no_face,104.5,0,move
datasets/raw\actors\richa_chadha\9319cf9dc2.jpg,richa_chadha,actors,no_face,574.2,0,move
datasets/raw\actors\rishi_kapoor\05689f16ce.jpg,rishi_kapoor,actors,no_face,195.9,0,move
datasets/raw\actors\rishi_kapoor\1274d536f3.jpg,rishi_kapoor,actors,no_face,1176.9,0,move
datasets/raw\actors\rishi_kapoor\1927227705.jpg,rishi_kapoor,actors,no_face,1321.6,0,move
datasets/raw\actors\rishi_kapoor\23e0f84c51.jpg,rishi_kapoor,actors,no_face,159.8,0,move
datasets/raw\actors\rishi_kapoor\282447ecfc.jpg,rishi_kapoor,actors,no_face,160.2,0,move
datasets/raw\actors\rishi_kapoor\36c7d15e51.jpg,rishi_kapoor,actors,no_face,164.3,0,move
datasets/raw\actors\rishi_kapoor\4016fdf732.jpg,rishi_kapoor,actors,no_face,89.1,0,move
datasets/raw\actors\rishi_kapoor\4f1bfc3ce8.jpg,rishi_kapoor,actors,no_face,3280.0,0,move
datasets/raw\actors\rishi_kapoor\57e148efb1.jpg,rishi_kapoor,actors,no_face,9835.0,0,move
datasets/raw\actors\rishi_kapoor\7602585a22.jpg,rishi_kapoor,actors,no_face,587.1,0,move
datasets/raw\actors\rishi_kapoor\8416634b40.jpg,rishi_kapoor,actors,no_face,406.0,0,move
datasets/raw\actors\rishi_kapoor\85d13bfb19.jpg,rishi_kapoor,actors,no_face,2006.0,0,move
datasets/raw\actors\rishi_kapoor\9f8f8aa90e.jpg,rishi_kapoor,actors,no_face,340.6,0,move
datasets/raw\actors\riteish_deshmukh\05fcf87c75.jpg,riteish_deshmukh,actors,no_face,419.6,0,move
datasets/raw\actors\riteish_deshmukh\12d146c1d2.jpg,riteish_deshmukh,actors,no_face,141.3,0,move
datasets/raw\actors\riteish_deshmukh\1b31be2550.jpg,riteish_deshmukh,actors,no_face,85.1,0,move
datasets/raw\actors\riteish_deshmukh\3799ab27e6.jpg,riteish_deshmukh,actors,no_face,1486.4,0,move
datasets/raw\actors\riteish_deshmukh\3ba1b1f26d.jpg,riteish_deshmukh,actors,no_face,1072.1,0,move
datasets/raw\actors\riteish_deshmukh\3f2c11951a.jpg,riteish_deshmukh,actors,no_face,750.5,0,move
datasets/raw\actors\riteish_deshmukh\42c5f67244.jpg,riteish_deshmukh,actors,no_face,565.0,0,move
datasets/raw\actors\riteish_deshmukh\539b19b09d.jpg,riteish_deshmukh,actors,no_face,5222.8,0,move
datasets/raw\actors\riteish_deshmukh\6a12770985.jpg,riteish_deshmukh,actors,no_face,831.1,0,move
datasets/raw\actors\riteish_deshmukh\70a3afa310.jpg,riteish_deshmukh,actors,no_face,303.1,0,move
datasets/raw\actors\riteish_deshmukh\7ba953dfeb.jpg,riteish_deshmukh,actors,no_face,160.7,0,move
datasets/raw\actors\riteish_deshmukh\83c6eaf2dc.jpg,riteish_deshmukh,actors,no_face,549.5,0,move
datasets/raw\actors\riteish_deshmukh\96175f8c9a.jpg,riteish_deshmukh,actors,no_face,5461.5,0,move
datasets/raw\actors\riteish_deshmukh\9a6d4e1f6c.jpg,riteish_deshmukh,actors,no_face,855.2,0,move
datasets/raw\actors\riteish_deshmukh\a1e254e809.jpg,riteish_deshmukh,actors,no_face,86.2,0,move
datasets/raw\actors\riteish_deshmukh\b2b375cc49.jpg,riteish_deshmukh,actors,no_face,1166.7,0,move
datasets/raw\actors\riteish_deshmukh\c9b5676f64.jpg,riteish_deshmukh,actors,no_face,56.7,0,move
datasets/raw\actors\sachin_khedekar\58307a9889.jpg,sachin_khedekar,actors,no_face,177.5,0,move
datasets/raw\actors\sachin_khedekar\7273b2c839.jpg,sachin_khedekar,actors,no_face,281.8,0,move
datasets/raw\actors\sachin_khedekar\a178fe328e.jpg,sachin_khedekar,actors,no_face,425.9,0,move
datasets/raw\actors\sachin_khedekar\a973f57b94.jpg,sachin_khedekar,actors,no_face,1865.7,0,move
datasets/raw\actors\sachin_khedekar\afb0730621.jpg,sachin_khedekar,actors,no_face,392.8,0,move
datasets/raw\actors\sachin_khedekar\b22f78d166.jpg,sachin_khedekar,actors,no_face,259.4,0,move
datasets/raw\actors\sachin_khedekar\b3df192f98.jpg,sachin_khedekar,actors,no_face,3285.5,0,move
datasets/raw\actors\sachin_khedekar\b7e4e0b98a.jpg,sachin_khedekar,actors,no_face,547.8,0,move
datasets/raw\actors\sachin_khedekar\c377c798d8.jpg,sachin_khedekar,actors,no_face,351.2,0,move
datasets/raw\actors\sachin_khedekar\c3a361c4fe.jpg,sachin_khedekar,actors,no_face,456.7,0,move
datasets/raw\actors\sachin_khedekar\d10949c647.jpg,sachin_khedekar,actors,no_face,1388.8,0,move
datasets/raw\actors\sachin_khedekar\db3d4d2bc2.jpg,sachin_khedekar,actors,no_face,233.6,0,move
datasets/raw\actors\sachin_khedekar\ed97baef53.jpg,sachin_khedekar,actors,no_face,525.0,0,move
datasets/raw\actors\sachin_khedekar\fde3ba72ce.jpg,sachin_khedekar,actors,no_face,436.0,0,move
datasets/raw\actors\saeed_jaffrey\35728e2e7e.jpg,saeed_jaffrey,actors,no_face,88.5,0,move
datasets/raw\actors\saeed_jaffrey\3955b06476.jpg,saeed_jaffrey,actors,no_face,395.1,0,move
datasets/raw\actors\saeed_jaffrey\657ee38e83.jpg,saeed_jaffrey,actors,no_face,967.5,0,move
datasets/raw\actors\saeed_jaffrey\787df5e729.jpg,saeed_jaffrey,actors,no_face,1124.4,0,move
datasets/raw\actors\saeed_jaffrey\974fe2e6df.jpg,saeed_jaffrey,actors,no_face,1080.7,0,move
datasets/raw\actors\saeed_jaffrey\a81d153389.jpg,saeed_jaffrey,actors,no_face,420.5,0,move
datasets/raw\actors\saeed_jaffrey\ab242a1672.jpg,saeed_jaffrey,actors,no_face,1607.9,0,move
datasets/raw\actors\saeed_jaffrey\c89ced6e5b.jpg,saeed_jaffrey,actors,no_face,249.8,0,move
datasets/raw\actors\saeed_jaffrey\ca9dbcea70.jpg,saeed_jaffrey,actors,no_face,177.2,0,move
datasets/raw\actors\saeed_jaffrey\d8874ab59f.jpg,saeed_jaffrey,actors,no_face,88.0,0,move
datasets/raw\actors\saeed_jaffrey\e34141b45b.jpg,saeed_jaffrey,actors,no_face,125.2,0,move
datasets/raw\actors\saeed_jaffrey\ed97bc39a9.jpg,saeed_jaffrey,actors,no_face,562.6,0,move
datasets/raw\actors\saeed_jaffrey\f21c4dd964.jpg,saeed_jaffrey,actors,no_face,1253.3,0,move
datasets/raw\actors\saeed_jaffrey\fb95f033d4.jpg,saeed_jaffrey,actors,no_face,1757.2,0,move
datasets/raw\actors\saif_ali_khan\018ae5b6fe.jpg,saif_ali_khan,actors,no_face,944.8,0,move
datasets/raw\actors\saif_ali_khan\0836d76f2e.jpg,saif_ali_khan,actors,no_face,1883.7,0,move
datasets/raw\actors\saif_ali_khan\132927fc74.jpg,saif_ali_khan,actors,no_face,1841.4,0,move
datasets/raw\actors\saif_ali_khan\31cfa241cf.jpg,saif_ali_khan,actors,no_face,343.6,0,move
datasets/raw\actors\saif_ali_khan\33cc61f41e.jpg,saif_ali_khan,actors,no_face,102.0,0,move
datasets/raw\actors\saif_ali_khan\404af5634e.jpg,saif_ali_khan,actors,no_face,1581.4,0,move
datasets/raw\actors\saif_ali_khan\40c15c3fe2.jpg,saif_ali_khan,actors,no_face,128.6,0,move
datasets/raw\actors\saif_ali_khan\53d9961a57.jpg,saif_ali_khan,actors,no_face,1476.7,0,move
datasets/raw\actors\saif_ali_khan\717f45864c.jpg,saif_ali_khan,actors,no_face,2796.9,0,move
datasets/raw\actors\saif_ali_khan\a54021a467.jpg,saif_ali_khan,actors,no_face,49.0,0,move
datasets/raw\actors\saif_ali_khan\ae5c503b99.jpg,saif_ali_khan,actors,no_face,1304.8,0,move
datasets/raw\actors\saif_ali_khan\b2c4b5e81e.jpg,saif_ali_khan,actors,no_face,504.2,0,move
datasets/raw\actors\saif_ali_khan\d0985d1b2e.jpg,saif_ali_khan,actors,no_face,1616.7,0,move
datasets/raw\actors\saif_ali_khan\df4da0a12a.jpg,saif_ali_khan,actors,no_face,125.4,0,move
datasets/raw\actors\saif_ali_khan\e6e9a82dd5.jpg,saif_ali_khan,actors,no_face,164.5,0,move
datasets/raw\actors\saif_ali_khan\f3e9e2a4f0.jpg,saif_ali_khan,actors,no_face,3032.3,0,move
datasets/raw\actors\saif_ali_khan\f9fa8f6fdd.jpg,saif_ali_khan,actors,no_face,90.7,0,move
datasets/raw\actors\salman_khan\04ff7138bc.jpg,salman_khan,actors,no_face,439.0,0,move
datasets/raw\actors\salman_khan\063abd9baf.jpg,salman_khan,actors,no_face,103.1,0,move
datasets/raw\actors\salman_khan\0c493e5c91.jpg,salman_khan,actors,no_face,1074.2,0,move
datasets/raw\actors\salman_khan\1a7a24a2c4.jpg,salman_khan,actors,no_face,380.5,0,move
datasets/raw\actors\salman_khan\33b9561531.jpg,salman_khan,actors,no_face,490.6,0,move
datasets/raw\actors\salman_khan\3da217e71c.jpg,salman_khan,actors,no_face,172.8,0,move
datasets/raw\actors\salman_khan\3f78e11807.jpg,salman_khan,actors,no_face,852.1,0,move
datasets/raw\actors\salman_khan\43aed6a461.jpg,salman_khan,actors,no_face,2517.9,0,move
datasets/raw\actors\salman_khan\4cfe919f20.jpg,salman_khan,actors,no_face,251.5,0,move
datasets/raw\actors\salman_khan\57b828d658.jpg,salman_khan,actors,no_face,243.4,0,move
datasets/raw\actors\salman_khan\5e6de7da98.jpg,salman_khan,actors,no_face,344.3,0,move
datasets/raw\actors\salman_khan\86d5d12a6d.jpg,salman_khan,actors,no_face,861.7,0,move
datasets/raw\actors\salman_khan\89bf4ca709.jpg,salman_khan,actors,no_face,1575.4,0,move
datasets/raw\actors\salman_khan\932d0f3146.jpg,salman_khan,actors,no_face,1750.9,0,move
datasets/raw\actors\sanjay_dutt\0db2bc04b5.jpg,sanjay_dutt,actors,no_face,207.2,0,move
datasets/raw\actors\sanjay_dutt\16ddcb8dcd.jpg,sanjay_dutt,actors,no_face,457.6,0,move
datasets/raw\actors\sanjay_dutt\1f4a59199a.jpg,sanjay_dutt,actors,no_face,1627.3,0,move
datasets/raw\actors\sanjay_dutt\287b47a4cc.jpg,sanjay_dutt,actors,no_face,297.7,0,move
datasets/raw\actors\sanjay_dutt\2edb24d93d.jpg,sanjay_dutt,actors,no_face,169.7,0,move
datasets/raw\actors\sanjay_dutt\35aa99d61c.jpg,sanjay_dutt,actors,no_face,381.8,0,move
datasets/raw\actors\sanjay_dutt\3dcad160fe.jpg,sanjay_dutt,actors,no_face,76.0,0,move
datasets/raw\actors\sanjay_dutt\3f948f223a.jpg,sanjay_dutt,actors,no_face,379.1,0,move
datasets/raw\actors\sanjay_dutt\420ed83641.jpg,sanjay_dutt,actors,no_face,675.9,0,move
datasets/raw\actors\sanjay_dutt\5b72e6ef39.jpg,sanjay_dutt,actors,no_face,5011.6,0,move
datasets/raw\actors\sanjay_dutt\5fb2d73788.jpg,sanjay_dutt,actors,no_face,3267.3,0,move
datasets/raw\actors\sanjay_dutt\69a4ad20d8.jpg,sanjay_dutt,actors,no_face,942.0,0,move
datasets/raw\actors\sanjay_dutt\6c89177a1b.jpg,sanjay_dutt,actors,no_face,1060.7,0,move
datasets/raw\actors\sanjay_dutt\70aa4268b8.jpg,sanjay_dutt,actors,no_face,1629.6,0,move
datasets/raw\actors\sanjay_dutt\94cc93a93d.jpg,sanjay_dutt,actors,no_face,815.5,0,move
datasets/raw\actors\sanjay_mishra\066f4873c0.jpg,sanjay_mishra,actors,no_face,3298.0,0,move
datasets/raw\actors\sanjay_mishra\0b78aa6fbb.jpg,sanjay_mishra,actors,no_face,1405.9,0,move
datasets/raw\actors\sanjay_mishra\15b81f0fc2.jpg,sanjay_mishra,actors,no_face,452.4,0,move
datasets/raw\actors\sanjay_mishra\25530b5423.jpg,sanjay_mishra,actors,no_face,84.6,0,move
datasets/raw\actors\sanjay_mishra\289e89c1d5.jpg,sanjay_mishra,actors,no_face,693.0,0,move
datasets/raw\actors\sanjay_mishra\2cfdcad553.jpg,sanjay_mishra,actors,no_face,1533.5,0,move
datasets/raw\actors\sanjay_mishra\31bcccac88.jpg,sanjay_mishra,actors,no_face,54.1,0,move
datasets/raw\actors\sanjay_mishra\33081f1890.jpg,sanjay_mishra,actors,no_face,1027.7,0,move
datasets/raw\actors\sanjay_mishra\3523406717.jpg,sanjay_mishra,actors,no_face,801.4,0,move
datasets/raw\actors\sanjay_mishra\38e950a1cc.jpg,sanjay_mishra,actors,no_face,358.6,0,move
datasets/raw\actors\sanjay_mishra\417345d553.jpg,sanjay_mishra,actors,no_face,476.5,0,move
datasets/raw\actors\sanjay_mishra\4cc78d729b.jpg,sanjay_mishra,actors,no_face,116.3,0,move
datasets/raw\actors\sanjay_mishra\59b5df0979.jpg,sanjay_mishra,actors,no_face,3476.5,0,move
datasets/raw\actors\sanjay_mishra\5fcae52e1e.jpg,sanjay_mishra,actors,no_face,1153.7,0,move
datasets/raw\actors\sanjay_mishra\650beb29ff.jpg,sanjay_mishra,actors,no_face,1040.8,0,move
datasets/raw\actors\sanjay_mishra\696e64384f.jpg,sanjay_mishra,actors,no_face,797.8,0,move
datasets/raw\actors\sanjay_mishra\6d882b83b5.jpg,sanjay_mishra,actors,no_face,1550.7,0,move
datasets/raw\actors\sanjay_mishra\8317e44803.jpg,sanjay_mishra,actors,no_face,3307.9,0,move
datasets/raw\actors\sanjay_mishra\94877e7dec.jpg,sanjay_mishra,actors,no_face,5899.2,0,move
datasets/raw\actors\shabana_azmi\070ffeea34.jpg,shabana_azmi,actors,no_face,952.0,0,move
datasets/raw\actors\shabana_azmi\0e41bde713.jpg,shabana_azmi,actors,no_face,548.6,0,move
datasets/raw\actors\shabana_azmi\1bbfd1fa3a.jpg,shabana_azmi,actors,no_face,41.4,0,move
datasets/raw\actors\shabana_azmi\1d53228ae9.jpg,shabana_azmi,actors,no_face,1968.0,0,move
datasets/raw\actors\shabana_azmi\26c1d1f542.jpg,shabana_azmi,actors,no_face,137.4,0,move
datasets/raw\actors\shabana_azmi\2f3c442cf6.jpg,shabana_azmi,actors,no_face,1023.4,0,move
datasets/raw\actors\shabana_azmi\357ceb55cf.jpg,shabana_azmi,actors,no_face,247.9,0,move
datasets/raw\actors\shabana_azmi\475c48eb14.jpg,shabana_azmi,actors,no_face,1740.0,0,move
datasets/raw\actors\shabana_azmi\49d35087c5.jpg,shabana_azmi,actors,no_face,1971.7,0,move
datasets/raw\actors\shabana_azmi\5f6008a0da.jpg,shabana_azmi,actors,no_face,1492.6,0,move
datasets/raw\actors\shabana_azmi\7408cbb792.jpg,shabana_azmi,actors,no_face,4430.2,0,move
datasets/raw\actors\shabana_azmi\8320ebed8c.jpg,shabana_azmi,actors,no_face,456.6,0,move
datasets/raw\actors\shabana_azmi\855fef65b6.jpg,shabana_azmi,actors,no_face,78.9,0,move
datasets/raw\actors\shabana_azmi\8e4783cb0c.jpg,shabana_azmi,actors,no_face,2774.2,0,move
datasets/raw\actors\shabana_azmi\9418afe742.jpg,shabana_azmi,actors,no_face,19218.2,0,move
datasets/raw\actors\shabana_azmi\95bcdff22b.jpg,shabana_azmi,actors,no_face,1373.3,0,move
datasets/raw\actors\shah_rukh_khan\07c498407c.jpg,shah_rukh_khan,actors,no_face,2641.0,0,move
datasets/raw\actors\shah_rukh_khan\0c96111fed.jpg,shah_rukh_khan,actors,no_face,1336.6,0,move
datasets/raw\actors\shah_rukh_khan\14ed3ed7a2.jpg,shah_rukh_khan,actors,no_face,1840.6,0,move
datasets/raw\actors\shah_rukh_khan\1f46a24cb7.jpg,shah_rukh_khan,actors,no_face,1994.5,0,move
datasets/raw\actors\shah_rukh_khan\30df5a45aa.jpg,shah_rukh_khan,actors,no_face,1043.2,0,move
datasets/raw\actors\shah_rukh_khan\34bef8d66a.jpg,shah_rukh_khan,actors,no_face,156.7,0,move
datasets/raw\actors\shah_rukh_khan\4d90377ca8.jpg,shah_rukh_khan,actors,no_face,471.0,0,move
datasets/raw\actors\shah_rukh_khan\536ecf710c.jpg,shah_rukh_khan,actors,no_face,7255.9,0,move
datasets/raw\actors\shah_rukh_khan\67b4451f37.jpg,shah_rukh_khan,actors,no_face,1187.0,0,move
datasets/raw\actors\shah_rukh_khan\686167d9f9.jpg,shah_rukh_khan,actors,no_face,574.8,0,move
